author_id,scholarly_output,citations_per_pub,most_recent_pub,citations,FWCI,h_index,FW_output_in_top,oldest_pub
6603786388,8,1.4,2021,11,0.11,11,0,1996
6603786560,20,16.1,2022,322,0.91,17,5,1997
6603788018,1,5,2018,5,1.59,36,0,2018
6603788471,2,12,2020,24,0.68,14,1,1999
6603789248,1,2,2019,2,0.16,21,0,2004
6603792210,1,3,2021,3,1.02,25,0,2021
6603793377,8,7,2020,56,0.37,8,0,2004
6603795051,74,17.6,2022,1305,1.32,38,27,1998
6603795117,8,7.4,2021,59,0.52,24,1,1996
6603796954,127,42.6,2022,5404,3.9,46,56,2001
6603797391,7,9.7,2013,68,0.98,13,2,2003
6603797960,51,9.7,2022,496,0.69,24,4,1996
6603798815,53,7.2,2022,383,0.51,14,2,2004
6603805710,1,155,2013,155,3.67,51,1,2013
6603806286,1,8,2020,8,0.97,64,0,2020
6603806286,1,8,2020,8,0.97,64,0,2020
6603806729,3,3.3,2021,10,1.1,32,0,2021
6603809729,1,12,2016,12,0.55,18,1,1996
6603814057,51,8.5,2022,431,0.64,18,3,2000
6603814386,28,12.7,2022,356,0.75,23,2,2002
6603814386,1,47,2013,47,1.79,23,0,1996
6603814970,55,15.9,2022,872,1.49,21,15,2000
6603815059,1,1,2021,1,0.58,19,2,2000
6603816448,16,5.6,2022,90,0.47,12,2,1998
6603816513,4,0,2017,0,0,3,1,1997
6603817881,8,3.6,2022,29,0.37,12,0,2001
6603818268,4,1,2021,4,0.24,15,0,1999
6603819930,24,6.1,2021,147,0.56,14,2,1996
6603822476,1,16,2012,16,0.87,6,3,2003
6603824010,16,25.4,2022,406,1.43,33,8,2001
6603824593,37,3.2,2022,117,0.44,11,1,2000
6603825190,1,56,2016,56,1.48,18,3,1999
6603825402,14,16.6,2016,232,1.39,28,12,2005
6603826074,43,52.4,2022,2254,1.53,27,10,1998
6603826286,1,0,2022,0,0,12,0,2022
6603826325,3,1,2022,3,0.11,4,0,1998
6603827800,1,33,2017,33,1.74,32,0,2017
6603827800,1,33,2017,33,1.74,32,0,2017
6603829237,10,1.8,2017,18,0.08,10,3,1996
6603829370,1,543,2012,543,6.15,6,1,2012
6603831060,7,3.4,2021,24,0.17,9,1,1998
6603832465,16,3.4,2022,54,0.4,19,0,2016
6603836285,47,6.8,2022,318,0.38,18,1,2002
6603836322,31,75.7,2022,2346,4.11,20,11,1997
6603837535,1,5,2018,5,1.07,14,0,2018
6603838995,1,0,2014,0,0,8,0,2014
6603841298,11,4.6,2022,51,0.24,9,0,1999
6603847466,19,4.7,2022,90,0.3,21,0,1996
6603847854,25,4.4,2022,110,0.75,13,2,2015
6603852049,23,12.2,2022,280,0.48,22,2,1997
6603852794,20,6.7,2021,133,0.39,14,2,1996
6603853617,3,2.7,2021,8,0.27,9,1,2003
6603853689,45,1.7,2022,78,0.2,12,0,1997
6603856270,40,12.3,2022,491,0.86,22,5,1997
6603857787,9,3.2,2022,29,1.29,12,1,2019
6603862041,45,4.1,2022,185,0.48,16,0,2007
6603862695,1,1,2015,1,0.65,11,0,2015
6603863232,63,13.6,2022,857,0.76,32,4,1996
6603865635,6,3.3,2017,20,0.31,5,0,1999
6603866490,1,24,2020,24,2.9,12,1,2020
6603867410,23,9.6,2022,220,0.49,16,2,1998
6603870372,2,8,2020,16,0.66,19,0,1998
6603870626,1,15,2014,15,0.75,9,0,2014
6603871048,8,18.1,2014,145,0.88,16,0,2013
6603872051,1,6,2012,6,0.38,10,0,1996
6603874361,20,3.7,2022,73,0.24,10,0,1996
6603876638,25,6.6,2022,166,1.11,11,4,2005
6603878155,6,1.2,2021,7,0.13,4,0,1999
6603878225,18,20.8,2020,374,1.36,22,6,2002
6603879152,6,2.2,2019,13,0.09,7,0,1999
6603879714,1,0,2013,0,0,2,0,2013
6603879900,1,2,2018,2,0,25,3,2003
6603881508,49,55.1,2022,2699,2.44,52,31,1998
6603881550,4,3.5,2019,14,1.05,4,1,1997
6603881999,1,6,2012,6,1.92,1,0,2012
6603882177,116,6.9,2022,798,0.52,22,5,2006
6603882861,29,35.2,2022,1021,1.47,50,43,2002
6603883964,1,0,2017,0,0,4,0,1996
6603887119,2,11,2017,22,1.32,14,0,2004
6603887119,24,8,2021,193,0.44,14,0,1996
6603887709,12,17,2022,204,0.81,20,1,1998
6603888388,7,4.1,2021,29,0.23,6,0,2001
6603888909,1,18,2016,18,0.74,16,0,2016
6603889174,10,7.7,2022,77,0.4,15,1,1996
6603892331,27,4.2,2022,114,0.31,14,0,2001
6603892822,17,32.2,2022,548,1.85,10,2,2012
6603894910,3,3,2022,9,0.61,10,0,2021
6603895965,14,13.4,2017,187,2.04,20,10,2000
6603901249,1,27,2014,27,1.96,26,0,2014
6603901249,1,27,2014,27,1.96,26,0,2014
6603901266,5,12.2,2017,61,0.53,23,10,1997
6603902021,39,4.8,2022,187,0.29,15,1,1996
6603906410,1,14,2012,14,0.47,16,0,2012
6603908654,1,0,2021,0,0,9,0,2002
6603911460,11,10.7,2023,118,0.76,16,6,1996
6603913868,1,15,2013,15,0.64,10,0,1996
6603914083,11,6.5,2022,71,0.25,15,1,1997
6603914663,7,2.9,2021,20,0.44,8,0,2012
6603918524,33,17.8,2022,587,2.04,19,5,2013
6603919078,35,7.9,2022,276,0.72,14,0,2012
6603920810,13,8.5,2022,110,1.53,22,4,2011
6603921451,6,10,2017,60,1.12,7,1,1997
6603922945,1,1,2012,1,0,3,1,1996
6603924654,1,7,2014,7,0.26,15,0,2014
6603925105,23,18.5,2022,425,2.12,52,8,2016
6603925190,59,5.1,2022,303,1.09,13,10,1998
6603926128,1,5,2019,5,0.72,48,0,2019
6603926419,3,18,2015,54,0.49,15,0,2002
6603927890,1,1,2020,1,0.12,40,0,2020
6603927905,2,7,2020,14,0.65,4,0,2016
6603930949,7,4.6,2020,32,0.8,9,2,1997
6603933169,19,10.4,2022,197,0.56,13,0,1998
6603935043,1,0,2014,0,0,28,6,2001
6603935640,1,0,2019,0,0,0,0,2019
6603935885,1,2,2018,2,0.22,11,0,2007
6603937133,3,28.7,2021,86,4.14,47,2,2016
6603940333,8,12.1,2016,97,0.77,14,1,2001
6603941020,28,6.5,2022,183,0.65,8,1,2000
6603943040,35,12.7,2021,443,1.05,20,3,1996
6603943127,36,8.2,2022,295,0.64,14,3,1996
6603947073,1,120,2015,120,5.38,85,1,2015
6603947561,12,46.5,2022,558,2.02,20,11,1997
6603947994,15,4.1,2022,61,0.27,11,0,1996
6603949083,2,1.5,2017,3,0,6,0,1996
6603954072,21,12,2022,253,1.67,17,6,1996
6603961254,1,2,2021,2,1.32,6,0,2021
6603961855,49,8.9,2022,436,0.75,24,3,1997
6603962550,2,14.5,2018,29,0.81,6,1,1996
6603963759,5,8.2,2022,41,1.9,11,1,2005
6603964469,17,13.2,2022,225,1.58,21,8,1997
6603971577,8,5.3,2021,42,0.68,23,1,2019
6603974155,3,11.7,2018,35,1.18,41,1,2016
6603975213,1,3,2015,3,0.4,13,0,2015
6603983731,12,2.7,2021,32,0.43,5,0,1996
6603983826,1,22,2016,22,0.9,35,0,2016
6603988487,5,10.2,2021,51,0.66,13,0,2012
6603992098,1,148,2017,148,5.63,56,1,2017
6603995472,2,1,2020,2,0.08,2,0,2001
6604001568,12,3.3,2022,40,0.58,25,0,2010
6604009915,12,19.7,2022,236,1.13,7,1,1998
6604010423,3,1,2021,3,0.12,14,0,2020
6604021277,1,18,2013,18,0.13,1,0,2013
6604033385,1,24,2020,24,2.9,25,1,2020
6604033385,3,16,2016,48,0.59,25,2,2001
6604036719,7,7.3,2018,51,0.3,12,1,2000
6604039028,12,1.9,2021,23,1.85,12,3,2016
6604051789,52,6.7,2022,348,0.68,21,4,1996
6604054626,2,1.5,2014,3,0.38,4,0,1997
6604057777,7,5.6,2021,39,0.82,27,0,2007
6604057777,3,1,2020,3,0.11,27,1,2001
6604061606,1,24,2012,24,1.15,3,0,1998
6604061693,3,2.7,2021,8,0.33,6,0,2004
6604064663,42,11.5,2022,481,0.97,18,1,2001
6604067105,74,16.2,2022,1196,1.42,33,22,1998
6604089959,12,5.3,2019,63,1.46,14,7,1996
6604091699,45,9.6,2022,434,0.62,25,3,1997
6604092381,29,9.2,2022,268,0.58,20,3,1996
6701308314,2,62.5,2020,125,3.88,25,1,2002
6701308539,73,11.3,2022,823,1.23,25,12,1996
6701310051,18,8,2021,144,0.54,17,0,1996
6701310790,31,8.4,2022,260,0.49,20,0,1996
6701312068,43,30.5,2022,1313,1.81,23,10,2009
6701313405,41,13.7,2022,563,0.64,26,3,2002
6701314358,12,54.7,2021,656,1.47,33,2,2013
6701317875,48,16.5,2022,794,1.21,26,13,1996
6701320376,1,5,2012,5,0.32,9,0,1997
6701323003,12,4.9,2022,59,0.46,17,5,1996
6701325264,1,32,2012,32,1.12,13,0,1998
6701326003,39,13.8,2021,537,0.84,20,3,1996
6701326364,48,19.8,2022,952,0.95,19,4,2011
6701330566,37,7.8,2022,289,0.76,21,2,1997
6701332370,1,1,2012,1,0.37,5,0,2012
6701332370,1,1,2012,1,0.37,5,0,2012
6701332370,1,1,2012,1,0.37,5,0,2012
6701332370,1,1,2012,1,0.37,5,0,2012
6701332370,1,1,2012,1,0.37,5,0,2012
6701332370,4,7,2015,28,0.63,5,0,1996
6701332370,4,7,2015,28,0.63,5,0,1996
6701332370,4,7,2015,28,0.63,5,0,1996
6701332370,4,7,2015,28,0.63,5,0,1996
6701332370,4,7,2015,28,0.63,5,0,1996
6701333191,112,14.2,2022,1588,1.09,36,22,2001
6701333844,15,2.3,2022,34,0.24,11,0,1996
6701334071,30,11.2,2021,336,0.92,19,4,1996
6701336406,6,11.8,2021,71,0.88,12,1,1996
6701337232,7,8.9,2021,62,0.55,6,0,2011
6701339495,94,16,2022,1501,1.12,41,21,1998
6701340768,20,38.9,2022,777,1.61,26,7,2002
6701342463,105,63.1,2021,6626,3.23,45,42,1996
6701350381,12,3.9,2022,47,0.27,6,1,1998
6701351810,72,10.1,2022,725,0.93,24,2,1996
6701352252,34,12.8,2022,434,0.71,20,5,2000
6701352287,1,1,2016,1,0,9,0,1998
6701352850,7,8.7,2020,61,0.59,4,0,2004
6701353914,2,14.5,2012,29,0.4,10,0,1996
6701354806,12,6.9,2022,83,0.36,10,0,2001
6701355527,8,11.1,2022,89,0.81,9,0,2004
6701355608,1,44,2013,44,1.48,24,0,2008
6701357782,47,24.1,2022,1132,2.18,36,20,2000
6701357799,12,5.5,2017,66,1.67,8,4,2001
6701358679,4,7.3,2015,29,0.96,5,1,1998
6701358683,7,4.1,2021,29,1.07,12,2,2016
6701360628,24,4.1,2020,98,0.27,8,0,2001
6701362902,1,14,2016,14,0.41,5,0,1998
6701363804,1,1,2020,1,0.25,7,0,2003
6701363806,1,11,2016,11,0.36,4,0,2001
6701364564,5,5.4,2016,27,0.33,8,0,1998
6701367421,10,15,2022,150,1.41,7,3,2002
6701367755,6,18.2,2020,109,0.86,20,6,1998
6701369254,1,3,2021,3,1.29,15,0,1998
6701369474,66,6.1,2022,401,0.61,14,5,1996
6701372696,4,1,2022,4,0.49,3,0,2000
6701376545,1,22,2020,22,1.73,30,0,2020
6701376832,67,10.4,2022,697,0.55,29,7,2001
6701380233,30,5.2,2022,156,1.76,22,7,2018
6701389404,15,11.3,2021,170,0.79,10,0,2006
6701398754,28,5.9,2022,166,0.32,14,1,1996
6701399153,34,8.9,2022,304,0.53,21,8,1998
6701402991,1,3,2012,3,0.28,6,1,1996
6701403664,18,55.4,2021,998,2.11,22,10,1996
6701407047,28,9.3,2022,261,0.71,17,8,1997
6701408469,13,3.2,2021,42,0.32,16,0,2013
6701409384,2,7.5,2016,15,0.52,29,0,2016
6701409384,71,15.3,2022,1085,1.14,29,5,1996
6701413708,2,3.5,2012,7,0.42,12,0,2011
6701416752,1,2,2012,2,0,3,1,2000
6701419539,27,42.8,2021,1156,3.73,31,8,1996
6701419626,3,61.7,2014,185,3,21,2,2010
6701421668,43,15.1,2021,650,0.77,28,3,1996
6701421668,1,43,2012,43,0.62,28,0,2012
6701427386,2,5,2016,10,0.2,7,0,1996
6701428980,26,14.8,2022,384,1.15,27,8,1997
6701429076,5,24,2015,120,0.86,12,1,1998
6701429694,26,9.2,2019,238,0.5,12,1,2009
6701433490,4,4.3,2017,17,0.26,18,0,2011
6701434341,10,6.6,2021,66,0.27,10,0,2001
6701434365,1,3,2016,3,0.12,3,0,2008
6701435985,8,7.1,2017,57,0.45,4,0,1998
6701437123,1,24,2020,24,2.9,22,1,2020
6701438614,15,4.3,2022,65,0.61,12,2,1997
6701438752,6,5.8,2016,35,0.4,19,0,2014
6701438752,9,13.2,2015,119,1.06,19,3,2008
6701440294,27,14.4,2022,389,1.2,14,6,2004
6701441706,1,34,2013,34,2.01,16,0,2013
6701444610,4,3.8,2022,15,0.48,7,0,2010
6701446523,1,1,2019,1,0.2,6,0,1997
6701447887,37,9.8,2022,363,0.76,19,2,1997
6701448112,1,2,2018,2,0.1,24,16,1998
6701449711,15,3,2022,45,0.3,19,0,2018
6701451588,4,19.3,2016,77,0.97,27,2,1996
6701453496,21,18.9,2022,396,2.09,27,5,2009
6701457023,5,4.2,2022,21,0.45,13,0,2019
6701457475,6,0,2021,0,0,46,0,2021
6701458492,3,19.7,2013,59,1.21,21,0,2006
6701458492,3,19.7,2013,59,1.21,21,0,2006
6701463410,2,4.5,2015,9,0.29,2,0,2013
6701467299,18,13.9,2022,251,1.22,22,7,1997
6701468022,2,1.5,2016,3,0.13,7,0,1997
6701469280,92,16.4,2022,1511,1.1,33,12,2001
6701472389,3,3,2020,9,0.31,4,0,2018
6701473454,49,11.4,2021,557,1.47,18,7,1997
6701473723,1,3,2016,3,0.08,24,0,2016
6701475169,5,5.6,2018,28,0.44,7,0,2004
6701475481,37,10.2,2022,379,0.6,16,0,1996
6701476007,15,9.3,2021,139,0.94,13,1,1997
6701477671,1,24,2020,24,2.9,15,1,2020
6701479054,9,75.3,2014,678,2.31,35,15,1996
6701483542,13,10.2,2020,133,0.53,16,0,1998
6701487611,1,4,2020,4,0.48,24,0,2020
6701489606,1,10,2018,10,0.77,48,0,2018
6701493067,10,4.7,2017,47,1.08,13,3,2004
6701493132,2,4,2016,8,0.24,2,0,2003
6701493260,19,2.4,2022,46,0.29,13,2,1999
6701493422,30,17.4,2022,523,2.24,24,16,2008
6701495562,2,14.5,2016,29,0.57,16,0,1997
6701496125,1,3,2018,3,0.4,19,4,1996
6701497080,9,12.2,2021,110,0.68,24,0,2004
6701499370,40,31.3,2022,1251,1.59,37,15,1996
6701501659,3,7.3,2022,22,0.6,14,0,1996
6701501731,17,10.8,2021,183,0.65,23,1,1998
6701503154,1,2,2013,2,0,1,0,2013
6701503369,3,9,2020,27,0.67,2,0,2018
6701503414,19,13.4,2022,255,0.73,13,2,2001
6701507322,39,12.5,2022,489,0.86,19,5,2002
6701509872,12,11,2021,132,0.86,11,2,1996
6701511250,2,0,2022,0,0,68,0,2022
6701511281,15,3.3,2022,50,0.48,9,0,1998
6701514978,6,25.3,2017,152,0.97,9,0,1999
6701517032,1,1,2017,1,0,42,0,2017
6701520047,12,3.3,2022,40,0.23,16,1,1996
6701523673,47,42.6,2022,2002,1.88,47,32,1996
6701524544,1,0,2022,0,0,11,0,1998
6701525376,19,6.1,2021,115,0.34,19,3,1996
6701526577,7,2.3,2022,16,0.89,7,1,2000
6701528874,20,10.9,2021,218,0.44,17,3,1996
6701529422,1,25,2013,25,1.1,23,0,2013
6701533787,14,16.9,2021,236,0.7,24,1,2000
6701534873,4,13,2014,52,0.5,24,0,2010
6701538127,1,0,2016,0,0,14,0,2016
6701538520,10,1,2016,10,0.02,4,1,1997
6701539788,2,14,2015,28,0.88,5,0,1997
6701544847,53,30.5,2021,1619,1.37,28,12,2011
6701547642,43,8.8,2022,378,0.6,22,3,1997
6701549194,1,2,2020,2,0.31,5,0,2002
6701549501,33,17.5,2022,578,1.75,23,11,2003
6701552963,11,14.9,2021,164,0.88,13,1,1998
6701556829,30,5.9,2022,178,0.39,19,6,1996
6701558268,18,9.9,2022,178,0.57,20,2,1997
6701562410,23,10.4,2022,240,1.35,38,5,2000
6701563520,32,4.3,2021,138,0.75,10,3,1996
6701563998,1,3,2016,3,0,11,0,2016
6701566469,72,9.8,2022,705,0.97,28,4,2008
6701567581,8,11,2019,88,0.56,16,2,1997
6701570859,1,0,2021,0,0,22,0,2021
6701575691,1,0,2019,0,0,6,0,2019
6701576605,1,6,2017,6,0.66,20,0,2017
6701577621,1,5,2020,5,1.04,2,0,2020
6701580186,44,6.1,2022,267,0.39,18,1,2004
6701582624,27,10.9,2022,293,0.57,18,1,1999
6701583405,64,47.9,2022,3063,2.26,47,39,2000
6701585790,2,23,2018,46,0.86,8,0,1998
6701587271,22,5.3,2022,117,0.23,8,1,1996
6701589295,136,17.1,2022,2328,0.92,38,16,1996
6701590824,14,6.9,2022,97,0.48,16,4,1996
6701591402,2,0.5,2015,1,0.09,3,1,1998
6701592796,2,2.5,2012,5,0.18,17,0,2001
6701593485,1,2,2015,2,0.2,1,0,2015
6701593883,1,1,2014,1,0.55,26,0,2014
6701596925,59,10.4,2022,612,0.7,22,5,2002
6701598694,5,3.2,2020,16,0.45,6,0,1996
6701599297,3,0,2020,0,0,0,0,2014
6701599354,9,22.8,2020,205,1.81,29,1,2008
6701599354,2,34,2014,68,0.99,29,0,2013
6701599403,2,13.5,2014,27,0.38,16,1,1996
6701599598,7,24.9,2020,174,1.59,9,2,2017
6701603364,38,10.3,2022,391,0.56,23,2,1996
6701604653,24,5.3,2022,128,0.8,15,1,2017
6701605928,5,308.2,2013,1541,23.16,44,21,2002
6701610897,2,3,2020,6,0.43,27,0,2010
6701611476,13,7,2016,91,1.19,25,9,2002
6701619221,14,9.2,2021,129,0.59,30,0,1997
6701619221,1,26,2014,26,0.34,30,0,2014
6701620395,3,3.3,2020,10,0.7,15,0,2004
6701620918,37,9.3,2022,343,0.71,19,3,1996
6701621112,1,5,2014,5,0.7,5,1,1996
6701627674,15,11.7,2020,175,0.66,14,3,1996
6701627733,63,6.1,2022,382,0.57,16,4,1996
6701627761,25,8.4,2021,210,0.54,10,0,2006
6701629777,40,59.6,2022,2383,2.5,32,21,2002
6701630517,1,2,2014,2,1.23,43,0,2014
6701630517,1,2,2014,2,1.23,43,0,2014
6701632072,1,3,2020,3,0.35,9,0,2020
6701632192,1,16,2016,16,0.61,11,0,2016
6701632192,16,7.5,2021,120,0.52,11,0,2015
6701634996,1,47,2012,47,1.28,17,2,2008
6701637533,2,1,2020,2,0.14,3,0,2017
6701639130,3,6.7,2018,20,0.34,10,0,1997
6701640370,27,18.1,2018,489,0.9,22,7,2002
6701641192,117,12.3,2022,1441,0.91,34,12,1998
6701642761,56,10.5,2022,588,0.71,26,3,1996
6701642877,30,94.7,2021,2841,2.58,38,11,2000
6701647707,3,4.3,2021,13,0.65,15,0,1996
6701648256,1,0,2014,0,0,5,0,2014
6701648588,2,0.5,2020,1,0.08,1,0,1999
6701650298,6,1.7,2022,10,0.08,7,0,1997
6701652093,7,1.3,2022,9,1.26,41,0,2022
6701652093,123,23.3,2022,2861,1.23,41,14,2003
6701653545,12,9.4,2020,113,0.49,9,0,2008
6701654461,2,1,2018,2,0.27,2,0,2017
6701655607,10,40.8,2022,408,13.44,21,2,2015
6701655607,1,56,2014,56,2.95,21,1,2008
6701655659,23,5.7,2022,131,0.85,20,4,2005
6701657509,24,13.5,2022,324,1,23,3,1996
6701658059,27,31.3,2022,845,1.28,33,10,2006
6701658693,1,24,2020,24,2.9,23,1,2020
6701659049,13,1.1,2021,14,0.24,9,0,2018
6701660037,1,9,2012,9,0.28,14,1,1996
6701660913,6,9,2013,54,0.79,20,10,1998
6701663256,32,20.4,2022,653,1.12,32,21,1996
6701667693,51,24.5,2022,1249,1.33,35,15,1999
6701667823,139,15.6,2022,2164,0.96,44,32,2000
6701671690,5,6,2021,30,0.61,6,0,2003
6701671805,23,5.3,2021,122,0.26,12,0,1996
6701672359,47,23.6,2021,1111,1.63,30,11,2008
6701672359,1,5,2016,5,1.68,30,0,2016
6701673945,1,120,2013,120,6.99,40,1,2013
6701678142,6,0,2022,0,0,22,0,2021
6701678995,3,4.3,2019,13,0.18,25,1,2002
6701679604,1,86,2012,86,2.43,27,5,2008
6701682761,10,38.7,2021,387,1.02,23,1,2010
6701682996,36,17.9,2022,643,0.89,21,4,1996
6701684177,1,2,2013,2,0.14,3,0,2013
6701685010,47,24,2022,1127,1.35,42,25,1996
6701685211,1,24,2020,24,2.9,56,1,2020
6701685885,38,7.5,2022,285,0.54,18,4,1997
6701689070,1,3,2018,3,0.41,3,0,2018
6701690271,25,4.4,2021,110,0.45,15,3,1996
6701693113,1,25,2015,25,0.97,28,0,2015
6701693569,19,25.2,2021,478,1.73,26,8,1997
6701694179,4,3.3,2020,13,0.34,6,0,1999
6701696666,1,16,2016,16,1.37,3,0,1998
6701698264,1,9,2013,9,0.18,9,0,1998
6701698543,1,1,2017,1,0,8,0,2017
6701699176,44,19.4,2022,852,1.13,24,6,1996
6701700398,22,15.5,2021,340,1.03,18,2,2001
6701703119,48,53.4,2022,2565,3.01,26,9,1997
6701703184,120,63,2022,7561,3.34,46,34,2005
6701703658,5,0,2020,0,0,8,0,1996
6701704397,1,17,2016,17,2.66,10,1,2016
6701704418,36,5.4,2022,196,0.43,18,1,1996
6701705679,3,1.7,2021,5,0.45,7,0,1997
6701707328,11,7.4,2022,81,0.53,23,9,1996
6701708935,3,3,2017,9,0.29,12,0,2009
6701711198,42,5.7,2022,239,0.94,18,3,1998
6701713035,15,7.2,2022,108,0.43,14,1,1996
6701714861,1,0,2012,0,0,17,5,2002
6701715059,11,14,2019,154,1.21,15,3,1997
6701716097,3,11,2021,33,0.69,5,0,2016
6701716670,14,26.7,2016,374,1.14,22,3,1996
6701717351,1,14,2012,14,0.64,18,3,1997
6701717752,1,10,2018,10,0.73,10,0,2018
6701717915,1,0,2021,0,0,12,0,2021
6701718335,2,31,2013,62,1.46,38,2,2007
6701719773,10,17,2015,170,1.62,20,2,2014
6701720148,29,27.8,2021,805,1.81,24,4,1997
6701720321,18,6.7,2021,120,0.57,11,0,1996
6701720712,7,5.1,2017,36,0.74,13,0,2013
6701720713,1,2,2015,2,0.14,20,0,2015
6701721615,61,14.4,2022,877,0.59,24,1,1997
6701722789,2,4.5,2021,9,0.94,9,0,1997
6701722919,33,6.2,2022,204,0.5,16,0,1996
6701725307,15,8.1,2021,122,0.48,23,1,1996
6701725557,2,2.5,2022,5,2.05,20,1,2000
6701726060,6,6.8,2022,41,1.35,16,4,1996
6701727817,24,11.2,2022,268,0.91,14,2,2012
6701727992,52,20.9,2022,1089,0.85,25,3,1998
6701728278,6,3.8,2021,23,0.48,11,0,2015
6701729750,50,11.3,2022,565,1.56,23,11,1997
6701732427,25,8.8,2022,220,0.53,22,5,2000
6701733261,1,25,2014,25,1.67,25,0,2001
6701733261,77,10.5,2022,809,0.93,25,9,1996
6701733508,53,23.4,2022,1240,0.95,41,8,1996
6701734628,1,89,2015,89,2.2,31,2,2005
6701735444,2,5.5,2020,11,0.57,10,0,2019
6701736475,6,5.2,2022,31,0.28,8,1,1997
6701736494,6,13,2022,78,0.65,12,0,2004
6701741400,8,11.3,2017,90,0.5,9,0,1996
6701743094,4,17,2019,68,1.67,19,1,2013
6701743349,1,3,2019,3,1.94,11,0,2019
6701745030,1,7,2017,7,0.31,13,2,1996
6701747025,29,4.3,2022,126,0.2,22,0,1998
6701747290,2,0,2012,0,0,14,0,1998
6701747981,1,26,2013,26,0.92,5,0,2001
6701750660,106,19.3,2022,2043,1.26,33,14,1997
6701751887,27,12.1,2021,328,0.63,16,2,1996
6701754315,2,28,2016,56,0.55,16,0,1996
6701757915,1,9,2012,9,0.32,55,0,2012
6701760144,49,6.2,2022,303,0.78,18,5,2006
6701760732,1,1,2012,1,0.38,1,0,2001
6701761155,30,3.9,2022,117,0.3,14,0,2012
6701765237,1,3,2016,3,0.49,8,0,2016
6701767320,8,3.5,2021,28,0.42,11,0,1996
6701768513,28,8.6,2021,240,0.72,16,1,1997
6701769250,26,3.1,2021,81,0.31,18,8,1997
6701773088,15,12.4,2019,186,1.14,20,3,1996
6701773803,2,30.5,2014,61,1.34,3,0,1999
6701775566,4,16.3,2014,65,1.01,33,1,2000
6701780254,68,8.1,2022,548,0.56,13,3,2001
6701783569,41,9,2022,367,0.92,17,2,2000
6701784289,1,17,2015,17,0.88,9,0,2015
6701784843,9,16,2017,144,0.76,19,2,1999
6701785955,6,2,2021,12,0.22,9,0,2003
6701786317,1,283,2017,283,3.61,64,1,2017
6701786803,57,2.7,2022,154,0.22,14,0,1996
6701787124,25,15.9,2021,398,1.11,26,4,1996
6701790414,15,2.6,2017,39,0.89,5,2,2002
6701793263,4,2.5,2016,10,0.17,2,0,2011
6701797236,16,9.1,2022,145,0.39,14,0,2002
6701797313,1,0,2018,0,0,24,0,2018
6701798340,1,0,2017,0,0,13,0,1996
6701800573,42,26.2,2022,1102,1.01,22,3,1996
6701800898,2,1.5,2021,3,0.19,13,0,2019
6701805187,25,18,2022,451,1.77,29,4,2001
6701806750,79,5.4,2021,425,0.98,33,15,2001
6701807036,4,16.3,2018,65,0.57,9,0,2001
6701807079,15,9.4,2021,141,0.64,9,1,2006
6701808741,1,4,2016,4,0.14,9,0,2016
6701809105,1,24,2014,24,1.1,28,0,2014
6701810717,1,5,2020,5,0.6,30,0,2020
6701812446,1,22,2017,22,1.74,32,0,2017
6701814448,4,5,2020,20,0.78,23,6,1996
6701819367,3,1.7,2019,5,0.06,8,0,1996
6701821216,1,1,2019,1,0.13,10,0,2019
6701821216,18,3.2,2022,57,0.35,10,1,1996
6701821697,10,3.4,2022,34,0.27,11,0,1998
6701822814,21,4.2,2022,88,0.67,41,0,2018
6701823756,38,15.7,2022,595,1.25,23,9,1996
6701824271,2,54,2016,108,1.56,9,0,2000
6701826362,5,9.8,2019,49,0.49,17,0,1996
6701826571,1,2,2013,2,0.2,1,0,2013
6701827014,30,4,2022,120,0.43,13,5,2002
6701830930,37,9.4,2022,346,0.97,26,4,2002
6701833317,51,7.8,2022,400,0.77,19,1,2003
6701839427,2,12,2014,24,0.37,12,1,1996
6701841022,2,0.5,2013,1,0,3,0,2013
6701841230,1,4,2018,4,0.23,2,0,2018
6701842462,19,9.8,2022,187,0.77,16,3,1998
6701842601,4,3,2022,12,1.22,25,1,2002
6701842897,1,14,2012,14,0.38,5,0,2007
6701842897,5,6.2,2017,31,0.3,5,0,2006
6701843647,31,15.2,2022,472,0.69,26,3,1996
6701844673,3,0.3,2022,1,0.49,34,0,2004
6701847420,25,8.8,2020,220,0.39,21,2,1996
6701847616,17,18.6,2021,317,1.11,16,2,2006
6701850866,82,2.9,2022,240,0.41,9,2,1996
6701851666,5,7.6,2014,38,0.76,5,0,1997
6701856862,3,12.7,2017,38,0.56,11,0,2000
6701857902,1,2,2021,2,0.6,11,0,1998
6701859588,1,0,2022,0,0,26,0,2022
6701863371,1,11,2014,11,0.47,1,0,2014
6701863408,2,0.5,2019,1,0.04,33,0,2003
6701865276,40,7.8,2022,313,0.59,15,2,1998
6701865332,166,12.3,2022,2040,0.86,34,10,1996
6701865667,1,17,2016,17,1.17,118,0,2016
6701866157,12,9.5,2022,114,0.71,16,1,1999
6701868174,1,29,2018,29,9.03,44,1,2018
6701869350,45,8.2,2022,370,0.72,17,3,1998
6701871323,12,9,2021,108,0.85,15,2,1997
6701878151,1,4,2019,4,2.88,26,1,2019
6701882735,54,23.7,2022,1278,2.3,34,28,1996
6701887980,1,24,2020,24,2.9,32,1,2020
6701897305,5,31.4,2021,157,1.65,36,1,2016
6701898719,5,5.2,2019,26,0.37,15,4,1996
